customer_id,signup_date,plan,acquisition_channel,region,company_size,annual_contract,first_30_logins,key_feature_events_30,support_tickets_30,payment_failures_30,onboarding_score_30,duration_days_since_signup,churn_observed,study_end_date
R00925,2024-01-04,Growth,Partner,APAC,51-200,0,4,1,1,0,44.4,414,1,2025-06-30
R00926,2024-09-09,Growth,Organic,LATAM,51-200,0,4,1,0,0,46.7,294,0,2025-06-30
R00927,2024-10-18,Scale,Paid Search,LATAM,11-50,0,10,3,2,0,50.2,216,1,2025-06-30
R00928,2024-06-24,Starter,Organic,North America,1-10,0,9,4,2,0,33.9,371,0,2025-06-30
R00929,2024-08-15,Growth,Partner,Europe,1-10,1,12,2,2,0,59.7,26,1,2025-06-30
R00930,2024-06-18,Growth,Paid Search,Europe,1-10,0,9,1,0,0,50.1,377,0,2025-06-30
R00931,2024-06-16,Scale,Paid Search,APAC,11-50,0,15,6,0,0,78.1,379,0,2025-06-30
R00932,2024-06-07,Starter,Organic,APAC,11-50,0,9,3,1,0,42.1,388,0,2025-06-30
R00933,2024-01-05,Growth,Organic,North America,1-10,0,4,2,0,0,47.7,542,0,2025-06-30
R00934,2024-08-30,Starter,Outbound,Europe,1-10,1,6,3,1,0,58.8,100,1,2025-06-30
R00935,2024-07-02,Growth,Paid Search,North America,201+,0,13,4,1,0,68.6,363,0,2025-06-30
R00936,2024-12-10,Starter,Organic,North America,1-10,0,6,3,2,0,57.4,19,1,2025-06-30
R00937,2024-01-31,Scale,Paid Search,Europe,1-10,1,14,3,2,0,71.7,516,0,2025-06-30
R00938,2024-08-22,Starter,Paid Search,APAC,1-10,1,6,3,0,0,56.5,26,1,2025-06-30
R00939,2024-04-30,Growth,Paid Search,LATAM,1-10,0,11,4,1,0,62.6,13,1,2025-06-30
R00940,2024-05-27,Growth,Organic,APAC,1-10,0,9,2,3,0,41.2,220,1,2025-06-30
R00941,2024-03-10,Growth,Paid Search,LATAM,1-10,0,4,4,1,0,58.0,365,1,2025-06-30
R00942,2024-09-08,Starter,Outbound,North America,51-200,0,5,5,0,0,67.8,295,0,2025-06-30
R00943,2024-09-07,Starter,Paid Search,APAC,11-50,0,9,2,1,0,64.2,296,0,2025-06-30
R00944,2024-04-10,Growth,Paid Search,North America,51-200,0,8,2,1,0,70.5,446,0,2025-06-30
R00945,2024-08-31,Starter,Paid Search,APAC,51-200,0,4,0,1,0,54.6,57,1,2025-06-30
R00946,2024-09-07,Growth,Organic,Europe,1-10,0,6,1,0,0,50.0,296,0,2025-06-30
R00947,2024-07-25,Starter,Outbound,Europe,1-10,0,4,2,0,0,47.6,94,1,2025-06-30
R00948,2024-12-20,Growth,Partner,LATAM,11-50,0,5,1,1,0,55.5,18,1,2025-06-30
R00949,2024-11-24,Starter,Organic,North America,1-10,0,3,1,1,0,52.4,161,1,2025-06-30
R00950,2024-03-21,Starter,Paid Search,Europe,1-10,0,5,2,0,1,57.8,316,1,2025-06-30
R00951,2024-08-06,Starter,Outbound,Europe,1-10,0,4,2,1,0,24.1,220,1,2025-06-30
R00952,2024-12-14,Scale,Paid Search,North America,11-50,0,11,1,1,0,50.1,198,0,2025-06-30
R00953,2024-03-09,Starter,Organic,North America,51-200,1,9,3,1,0,69.3,478,0,2025-06-30
R00954,2024-04-30,Starter,Paid Search,Europe,1-10,1,6,2,2,0,55.5,426,0,2025-06-30
R00955,2024-03-17,Growth,Organic,Europe,201+,1,13,10,1,0,89.8,470,0,2025-06-30
R00956,2024-02-23,Starter,Paid Search,Europe,1-10,0,7,1,3,0,30.5,82,1,2025-06-30
R00957,2024-07-12,Starter,Organic,North America,11-50,0,3,1,1,0,50.4,353,0,2025-06-30
R00958,2024-12-03,Starter,Organic,Europe,11-50,0,10,7,4,0,51.1,209,0,2025-06-30
R00959,2024-05-06,Starter,Organic,LATAM,11-50,0,11,2,3,0,45.2,85,1,2025-06-30
R00960,2024-03-14,Growth,Organic,APAC,1-10,0,14,6,0,0,68.9,13,1,2025-06-30
R00961,2024-06-04,Starter,Organic,Europe,1-10,0,7,3,0,0,62.4,214,1,2025-06-30
R00962,2024-11-15,Scale,Paid Search,North America,11-50,0,12,8,3,0,53.2,227,0,2025-06-30
R00963,2024-03-02,Starter,Partner,Europe,1-10,1,11,3,2,0,54.9,16,1,2025-06-30
R00964,2024-03-14,Growth,Organic,North America,51-200,0,6,4,0,0,56.7,473,0,2025-06-30
R00965,2024-01-17,Starter,Paid Search,APAC,1-10,0,3,2,2,0,28.1,219,1,2025-06-30
R00966,2024-11-08,Growth,Organic,APAC,51-200,0,8,2,0,0,68.1,234,0,2025-06-30
R00967,2024-01-13,Starter,Outbound,Europe,201+,0,8,2,1,0,38.2,527,1,2025-06-30
R00968,2024-09-27,Starter,Partner,APAC,1-10,1,6,1,2,0,46.4,276,0,2025-06-30
R00969,2024-12-30,Starter,Organic,North America,201+,0,6,5,1,0,58.0,182,0,2025-06-30
R00970,2024-10-15,Scale,Outbound,North America,11-50,1,15,5,3,0,59.4,258,0,2025-06-30
R00971,2024-03-06,Starter,Paid Search,North America,1-10,0,5,5,0,0,39.5,304,1,2025-06-30
R00972,2024-01-16,Starter,Organic,Europe,11-50,0,4,2,1,0,45.1,465,1,2025-06-30
R00973,2024-06-25,Growth,Organic,North America,11-50,0,12,0,1,0,71.3,149,1,2025-06-30
R00974,2024-09-01,Scale,Paid Search,North America,1-10,0,15,7,2,0,77.1,18,1,2025-06-30
R00975,2024-10-04,Starter,Paid Search,Europe,11-50,1,2,2,0,0,49.3,269,0,2025-06-30
R00976,2024-03-23,Starter,Partner,Europe,51-200,1,6,3,2,0,43.4,227,1,2025-06-30
R00977,2024-05-06,Scale,Paid Search,APAC,11-50,0,13,4,1,0,83.7,103,1,2025-06-30
R00978,2024-07-29,Starter,Paid Search,LATAM,11-50,0,5,1,1,0,49.7,239,1,2025-06-30
R00979,2024-06-01,Starter,Partner,North America,11-50,1,4,2,1,0,57.9,317,1,2025-06-30
R00980,2024-03-25,Growth,Paid Search,Europe,11-50,0,6,2,1,1,30.3,413,1,2025-06-30
R00981,2024-04-14,Growth,Paid Search,Europe,1-10,0,11,4,0,0,67.7,442,0,2025-06-30
R00982,2024-04-09,Starter,Organic,North America,51-200,0,12,3,0,1,52.0,447,0,2025-06-30
R00983,2024-04-15,Starter,Paid Search,Europe,1-10,0,7,3,1,0,65.6,10,1,2025-06-30
R00984,2024-08-19,Starter,Partner,APAC,51-200,1,11,3,0,0,69.1,315,0,2025-06-30
R00985,2024-08-29,Scale,Organic,North America,1-10,1,18,5,1,0,99.5,305,0,2025-06-30
R00986,2024-02-26,Scale,Outbound,North America,1-10,1,14,6,1,0,82.0,490,0,2025-06-30
R00987,2024-02-23,Growth,Partner,Europe,11-50,0,12,4,1,0,70.5,76,1,2025-06-30
R00988,2024-01-23,Growth,Paid Search,LATAM,1-10,0,4,0,0,0,61.4,524,0,2025-06-30
R00989,2024-09-27,Starter,Paid Search,Europe,51-200,0,6,2,1,1,29.1,34,1,2025-06-30
R00990,2024-07-25,Starter,Organic,APAC,1-10,0,7,1,0,0,59.4,340,0,2025-06-30
R00991,2024-01-24,Starter,Organic,North America,1-10,0,8,3,2,0,55.2,523,0,2025-06-30
R00992,2024-04-27,Growth,Partner,North America,1-10,0,4,3,0,0,56.1,429,0,2025-06-30
R00993,2024-07-31,Growth,Organic,North America,1-10,0,9,3,0,0,48.8,334,0,2025-06-30
R00994,2024-09-27,Starter,Organic,North America,11-50,0,2,1,4,0,9.9,263,1,2025-06-30
R00995,2024-02-01,Starter,Organic,Europe,11-50,0,9,6,0,0,68.4,515,0,2025-06-30
R00996,2024-06-14,Growth,Partner,Europe,1-10,0,4,4,0,0,65.6,95,1,2025-06-30
R00997,2024-01-15,Growth,Paid Search,North America,11-50,1,9,2,1,0,84.4,282,1,2025-06-30
R00998,2024-11-12,Growth,Organic,Europe,201+,0,3,2,1,0,47.7,230,0,2025-06-30
R00999,2024-04-10,Scale,Partner,APAC,11-50,0,11,3,2,0,42.1,446,0,2025-06-30
R01000,2024-04-26,Starter,Partner,Europe,11-50,0,5,2,3,0,29.1,86,1,2025-06-30
R01001,2024-09-10,Growth,Paid Search,Europe,1-10,0,7,6,2,0,48.9,293,0,2025-06-30
R01002,2024-05-21,Starter,Organic,APAC,1-10,1,11,2,2,0,48.3,10,1,2025-06-30
R01003,2024-11-25,Starter,Paid Search,LATAM,11-50,0,7,1,1,0,44.0,217,0,2025-06-30
R01004,2024-04-08,Starter,Outbound,North America,1-10,0,1,1,4,0,20.1,58,1,2025-06-30
R01005,2024-06-10,Starter,Outbound,APAC,201+,0,2,4,2,0,34.9,175,1,2025-06-30
R01006,2024-04-30,Starter,Outbound,Europe,1-10,0,3,5,1,0,57.0,88,1,2025-06-30
R01007,2024-04-07,Starter,Paid Search,Europe,11-50,1,9,2,1,0,59.0,136,1,2025-06-30
R01008,2024-08-09,Starter,Paid Search,North America,1-10,1,7,3,1,0,55.8,253,1,2025-06-30
R01009,2024-03-11,Scale,Organic,North America,1-10,0,14,5,0,0,65.6,476,0,2025-06-30
R01010,2024-11-08,Starter,Paid Search,North America,11-50,0,4,3,1,0,41.5,127,1,2025-06-30
R01011,2024-04-28,Starter,Paid Search,North America,1-10,0,11,3,5,0,50.0,92,1,2025-06-30
R01012,2024-01-12,Starter,Partner,Europe,11-50,1,6,3,2,1,46.0,311,1,2025-06-30
R01013,2024-08-09,Growth,Outbound,North America,1-10,0,9,4,1,0,62.3,325,0,2025-06-30
R01014,2024-05-30,Starter,Outbound,Europe,11-50,0,9,2,3,0,42.0,286,1,2025-06-30
R01015,2024-04-26,Starter,Organic,Europe,1-10,0,5,4,2,0,34.8,49,1,2025-06-30
R01016,2024-02-28,Starter,Partner,Europe,1-10,0,2,2,2,0,29.2,46,1,2025-06-30
R01017,2024-11-07,Starter,Paid Search,North America,1-10,0,5,4,2,0,42.9,235,0,2025-06-30
R01018,2024-04-22,Scale,Paid Search,Europe,11-50,0,3,7,0,1,55.5,36,1,2025-06-30
R01019,2024-05-23,Starter,Paid Search,Europe,11-50,0,3,1,2,0,45.1,360,1,2025-06-30
R01020,2024-08-01,Starter,Organic,Europe,11-50,0,6,0,3,0,23.2,241,1,2025-06-30
R01021,2024-05-12,Starter,Outbound,North America,11-50,0,6,2,2,0,38.6,414,0,2025-06-30
R01022,2024-09-06,Growth,Organic,North America,11-50,0,11,1,0,0,57.0,297,0,2025-06-30
R01023,2024-11-23,Growth,Outbound,North America,11-50,0,8,6,2,0,72.5,193,1,2025-06-30
R01024,2024-05-01,Scale,Paid Search,Europe,11-50,0,5,2,1,1,42.1,234,1,2025-06-30
R01025,2024-04-17,Growth,Paid Search,Europe,51-200,0,9,3,0,1,75.2,102,1,2025-06-30
R01026,2024-10-27,Starter,Paid Search,North America,11-50,0,1,1,0,0,36.7,4,1,2025-06-30
R01027,2024-11-08,Starter,Partner,North America,1-10,0,2,2,2,1,16.0,176,1,2025-06-30
R01028,2024-02-13,Growth,Paid Search,APAC,1-10,0,4,4,0,0,55.0,503,0,2025-06-30
R01029,2024-03-30,Starter,Paid Search,North America,1-10,0,3,3,2,0,49.5,267,1,2025-06-30
R01030,2024-03-30,Starter,Organic,Europe,1-10,0,4,3,3,0,19.0,78,1,2025-06-30
R01031,2024-09-09,Starter,Partner,North America,51-200,0,7,1,0,0,39.7,294,0,2025-06-30
R01032,2024-07-28,Starter,Paid Search,North America,51-200,1,9,2,1,1,37.5,337,0,2025-06-30
R01033,2024-08-16,Growth,Organic,APAC,1-10,1,16,5,3,0,75.7,318,0,2025-06-30
R01034,2024-09-28,Starter,Partner,APAC,1-10,0,9,5,2,0,56.1,275,0,2025-06-30
R01035,2024-11-10,Growth,Partner,LATAM,51-200,0,13,3,1,1,51.9,232,0,2025-06-30
R01036,2024-02-01,Growth,Outbound,North America,11-50,0,7,5,1,0,54.4,69,1,2025-06-30
R01037,2024-05-20,Scale,Outbound,North America,1-10,0,13,8,0,0,88.5,94,1,2025-06-30
R01038,2024-08-12,Growth,Paid Search,Europe,11-50,0,6,1,1,0,39.0,88,1,2025-06-30
R01039,2024-09-27,Starter,Organic,APAC,11-50,1,8,3,0,0,71.6,276,0,2025-06-30
R01040,2024-04-10,Growth,Outbound,Europe,11-50,1,8,5,1,0,72.0,446,0,2025-06-30
R01041,2024-05-22,Starter,Organic,LATAM,51-200,0,1,3,2,2,31.6,121,1,2025-06-30
R01042,2024-01-17,Growth,Outbound,APAC,1-10,1,12,4,1,0,63.2,530,0,2025-06-30
R01043,2024-12-01,Starter,Paid Search,APAC,51-200,1,6,1,3,1,19.5,205,1,2025-06-30
R01044,2024-10-08,Starter,Organic,North America,11-50,0,8,3,1,0,51.2,246,1,2025-06-30
R01045,2024-09-23,Growth,Partner,Europe,11-50,0,6,4,0,0,57.4,280,0,2025-06-30
R01046,2024-05-08,Growth,Paid Search,Europe,1-10,0,6,0,1,0,54.4,112,1,2025-06-30
R01047,2024-05-17,Starter,Paid Search,North America,201+,0,0,0,1,1,12.7,140,1,2025-06-30
R01048,2024-02-02,Growth,Organic,LATAM,11-50,0,10,3,0,0,77.5,514,0,2025-06-30
R01049,2024-05-22,Growth,Paid Search,North America,1-10,0,9,3,1,0,45.7,404,0,2025-06-30
R01050,2024-05-26,Scale,Organic,North America,51-200,0,12,7,2,0,65.9,400,0,2025-06-30
R01051,2024-10-07,Starter,Organic,Europe,11-50,0,7,5,3,0,38.2,146,1,2025-06-30
R01052,2024-01-12,Starter,Outbound,APAC,11-50,0,4,2,1,0,60.1,434,1,2025-06-30
R01053,2024-01-10,Scale,Paid Search,North America,11-50,1,12,9,0,0,91.5,537,0,2025-06-30
R01054,2024-03-02,Growth,Outbound,Europe,201+,0,5,1,1,0,32.8,46,1,2025-06-30
R01055,2024-10-27,Growth,Paid Search,North America,1-10,0,9,4,1,0,62.5,97,1,2025-06-30
R01056,2024-10-29,Starter,Partner,APAC,11-50,0,1,0,0,0,42.2,4,1,2025-06-30
R01057,2024-10-29,Scale,Organic,Europe,1-10,1,8,6,0,0,77.8,121,1,2025-06-30
R01058,2024-09-18,Growth,Organic,LATAM,1-10,0,17,3,0,0,74.3,285,0,2025-06-30
R01059,2024-07-09,Starter,Outbound,North America,1-10,0,7,4,2,0,50.1,356,0,2025-06-30
R01060,2024-06-06,Scale,Partner,APAC,1-10,1,14,4,3,0,54.5,389,0,2025-06-30
R01061,2024-11-17,Starter,Paid Search,North America,11-50,1,11,2,0,0,68.2,225,0,2025-06-30
R01062,2024-05-09,Starter,Paid Search,North America,51-200,0,8,2,6,0,25.7,32,1,2025-06-30
R01063,2024-11-09,Starter,Organic,North America,1-10,0,5,5,1,0,37.7,176,1,2025-06-30
R01064,2024-11-29,Scale,Partner,LATAM,201+,0,6,2,0,0,42.0,133,1,2025-06-30
R01065,2024-05-17,Starter,Partner,North America,51-200,0,6,3,6,0,46.3,173,1,2025-06-30
R01066,2024-02-23,Growth,Outbound,LATAM,1-10,0,7,3,2,1,39.1,247,1,2025-06-30
R01067,2024-11-15,Scale,Paid Search,Europe,11-50,0,6,4,2,0,50.3,227,0,2025-06-30
R01068,2024-03-18,Growth,Organic,North America,1-10,0,9,0,1,1,41.1,364,1,2025-06-30
R01069,2024-12-05,Starter,Outbound,North America,51-200,0,6,1,2,0,45.7,128,1,2025-06-30
R01070,2024-07-10,Scale,Partner,North America,11-50,0,5,5,0,0,65.9,19,1,2025-06-30
R01071,2024-07-02,Starter,Organic,North America,1-10,0,6,2,1,0,41.5,324,1,2025-06-30
R01072,2024-08-11,Growth,Paid Search,North America,11-50,0,7,4,0,0,75.5,260,1,2025-06-30
R01073,2024-07-25,Growth,Paid Search,North America,11-50,0,7,4,0,0,82.5,340,0,2025-06-30
R01074,2024-01-12,Growth,Paid Search,LATAM,201+,0,7,6,1,0,63.5,535,0,2025-06-30
R01075,2024-11-02,Starter,Partner,North America,201+,0,8,3,0,0,56.6,156,1,2025-06-30
R01076,2024-06-28,Starter,Paid Search,LATAM,201+,0,4,3,5,0,32.0,60,1,2025-06-30
R01077,2024-05-21,Starter,Paid Search,APAC,1-10,0,6,5,1,0,66.5,405,0,2025-06-30
R01078,2024-02-10,Starter,Outbound,APAC,11-50,0,7,2,2,0,45.9,287,1,2025-06-30
R01079,2024-07-18,Starter,Partner,North America,1-10,0,7,7,2,0,51.2,183,1,2025-06-30
R01080,2024-08-13,Growth,Partner,North America,11-50,1,11,3,0,0,78.5,321,0,2025-06-30
R01081,2024-02-22,Growth,Paid Search,Europe,201+,0,5,5,0,0,56.8,494,0,2025-06-30
R01082,2024-07-02,Starter,Paid Search,North America,1-10,0,4,0,1,0,31.6,186,1,2025-06-30
R01083,2024-04-02,Starter,Outbound,APAC,1-10,0,5,1,4,0,11.7,42,1,2025-06-30
R01084,2024-12-19,Starter,Paid Search,Europe,51-200,1,7,2,1,0,55.5,193,0,2025-06-30
R01085,2024-01-04,Starter,Paid Search,LATAM,11-50,0,7,4,3,0,39.4,156,1,2025-06-30
R01086,2024-03-25,Growth,Paid Search,North America,11-50,0,11,4,1,0,56.3,225,1,2025-06-30
R01087,2024-11-07,Starter,Organic,Europe,11-50,0,4,2,3,0,35.1,235,0,2025-06-30
R01088,2024-01-02,Starter,Partner,Europe,11-50,1,6,3,1,0,59.0,545,0,2025-06-30
R01089,2024-12-11,Starter,Organic,Europe,11-50,1,5,2,2,0,32.0,201,0,2025-06-30
R01090,2024-07-02,Starter,Organic,Europe,1-10,1,6,3,0,0,61.9,363,0,2025-06-30
R01091,2024-08-24,Growth,Paid Search,LATAM,51-200,0,3,4,0,0,43.4,247,1,2025-06-30
R01092,2024-04-08,Growth,Paid Search,North America,1-10,0,11,4,2,0,63.3,448,0,2025-06-30
R01093,2024-11-01,Growth,Organic,Europe,11-50,0,15,5,1,0,69.2,241,0,2025-06-30
R01094,2024-09-26,Starter,Paid Search,North America,201+,0,7,1,1,0,53.7,277,0,2025-06-30
R01095,2024-10-09,Growth,Outbound,LATAM,201+,0,4,0,2,0,35.4,85,1,2025-06-30
R01096,2024-09-04,Starter,Outbound,North America,201+,1,8,2,0,0,71.3,142,1,2025-06-30
R01097,2024-01-22,Starter,Paid Search,North America,1-10,0,7,4,4,1,27.7,53,1,2025-06-30
R01098,2024-06-15,Growth,Organic,Europe,1-10,0,13,4,2,0,66.0,380,0,2025-06-30
R01099,2024-05-31,Starter,Outbound,LATAM,11-50,0,7,7,4,0,47.7,165,1,2025-06-30
R01100,2024-10-19,Starter,Outbound,Europe,51-200,0,7,1,2,0,32.4,186,1,2025-06-30
R01101,2024-10-25,Starter,Paid Search,Europe,11-50,0,5,1,1,1,49.7,77,1,2025-06-30
R01102,2024-09-25,Starter,Organic,LATAM,11-50,0,4,0,2,0,43.6,99,1,2025-06-30
R01103,2024-05-01,Starter,Partner,LATAM,1-10,0,6,1,3,0,26.8,425,0,2025-06-30
R01104,2024-09-05,Scale,Paid Search,LATAM,11-50,1,10,7,3,0,67.8,88,1,2025-06-30
R01105,2024-09-02,Starter,Paid Search,North America,1-10,0,2,3,0,0,35.2,301,0,2025-06-30
R01106,2024-06-18,Scale,Paid Search,Europe,11-50,1,12,8,0,0,100.0,14,1,2025-06-30
R01107,2024-04-26,Starter,Partner,North America,1-10,0,3,5,2,0,51.6,214,1,2025-06-30
R01108,2024-09-13,Scale,Organic,LATAM,51-200,1,10,10,2,0,68.9,290,0,2025-06-30
R01109,2024-02-01,Starter,Organic,North America,11-50,0,3,3,1,0,45.2,66,1,2025-06-30
R01110,2024-06-29,Growth,Organic,Europe,1-10,0,6,4,1,0,61.2,366,0,2025-06-30
R01111,2024-12-24,Starter,Paid Search,LATAM,11-50,0,3,1,2,0,46.1,32,1,2025-06-30
R01112,2024-11-16,Growth,Paid Search,North America,11-50,1,10,1,1,0,58.2,145,1,2025-06-30
R01113,2024-04-25,Scale,Paid Search,Europe,1-10,0,6,5,0,0,61.9,431,0,2025-06-30
R01114,2024-11-04,Starter,Paid Search,North America,51-200,0,7,3,1,0,51.7,90,1,2025-06-30
R01115,2024-06-05,Starter,Paid Search,LATAM,1-10,0,4,1,0,0,36.1,370,1,2025-06-30
R01116,2024-08-17,Starter,Paid Search,APAC,11-50,0,2,0,5,0,11.2,38,1,2025-06-30
R01117,2024-08-17,Starter,Organic,Europe,11-50,0,10,7,1,0,75.0,291,1,2025-06-30
R01118,2024-03-03,Starter,Paid Search,APAC,11-50,0,2,2,0,0,38.0,442,1,2025-06-30
R01119,2024-05-18,Starter,Partner,Europe,1-10,1,6,1,3,0,38.2,408,0,2025-06-30
R01120,2024-03-13,Starter,Outbound,North America,11-50,0,5,3,1,0,65.1,296,1,2025-06-30
R01121,2024-04-20,Starter,Organic,North America,1-10,1,4,5,2,1,44.9,54,1,2025-06-30
R01122,2024-04-29,Starter,Partner,North America,1-10,0,6,2,0,0,49.1,41,1,2025-06-30
R01123,2024-06-03,Growth,Organic,APAC,1-10,0,11,5,1,0,77.6,372,1,2025-06-30
R01124,2024-01-03,Growth,Paid Search,North America,11-50,0,9,2,0,1,52.1,85,1,2025-06-30
R01125,2024-09-28,Growth,Partner,North America,201+,0,11,3,3,0,56.5,8,1,2025-06-30
R01126,2024-10-07,Growth,Organic,Europe,1-10,0,6,5,1,0,57.2,266,0,2025-06-30
R01127,2024-12-27,Growth,Paid Search,North America,11-50,0,15,6,0,0,64.1,185,0,2025-06-30
R01128,2024-05-20,Starter,Organic,North America,51-200,0,7,4,1,0,40.9,7,1,2025-06-30
R01129,2024-05-23,Starter,Paid Search,North America,51-200,0,6,4,2,0,40.8,8,1,2025-06-30
R01130,2024-12-20,Growth,Paid Search,Europe,11-50,0,6,2,1,0,54.4,98,1,2025-06-30
R01131,2024-10-12,Starter,Organic,Europe,1-10,0,11,7,4,0,49.1,261,0,2025-06-30
R01132,2024-12-06,Scale,Organic,Europe,11-50,0,8,7,1,0,56.2,57,1,2025-06-30
R01133,2024-04-09,Growth,Partner,LATAM,1-10,1,11,2,0,0,56.8,447,0,2025-06-30
R01134,2024-04-10,Growth,Paid Search,APAC,51-200,0,4,1,0,0,47.1,446,0,2025-06-30
R01135,2024-01-02,Growth,Organic,North America,1-10,0,14,5,0,0,83.3,545,0,2025-06-30
R01136,2024-11-10,Growth,Paid Search,Europe,1-10,0,9,1,0,0,54.4,107,1,2025-06-30
R01137,2024-05-26,Starter,Paid Search,LATAM,11-50,0,5,4,8,0,19.1,49,1,2025-06-30
R01138,2024-03-21,Scale,Organic,APAC,51-200,0,12,4,0,0,81.6,98,1,2025-06-30
R01139,2024-08-25,Growth,Organic,Europe,1-10,0,5,2,0,0,46.9,309,0,2025-06-30
R01140,2024-03-16,Starter,Paid Search,North America,1-10,0,5,1,3,0,43.8,36,1,2025-06-30
R01141,2024-06-03,Growth,Organic,Europe,11-50,0,4,1,0,0,34.5,108,1,2025-06-30
R01142,2024-01-21,Scale,Partner,Europe,1-10,1,16,7,1,0,99.7,526,0,2025-06-30
R01143,2024-11-25,Starter,Paid Search,Europe,51-200,0,5,2,2,0,61.0,160,1,2025-06-30
R01144,2024-06-07,Starter,Outbound,North America,1-10,0,3,0,4,1,12.8,123,1,2025-06-30
R01145,2024-03-05,Growth,Organic,North America,1-10,0,10,3,0,0,62.6,482,0,2025-06-30
R01146,2024-09-11,Growth,Partner,LATAM,1-10,0,8,3,2,0,49.0,292,0,2025-06-30
R01147,2024-12-17,Scale,Paid Search,LATAM,1-10,0,11,9,0,0,79.7,195,0,2025-06-30
R01148,2024-11-27,Growth,Paid Search,North America,1-10,0,9,3,2,0,47.3,215,0,2025-06-30
R01149,2024-07-14,Growth,Outbound,North America,11-50,0,11,5,1,0,65.6,351,0,2025-06-30
R01150,2024-09-24,Scale,Organic,North America,1-10,0,16,14,0,0,100.0,279,0,2025-06-30
R01151,2024-12-09,Starter,Organic,Europe,1-10,0,10,1,1,0,41.9,98,1,2025-06-30
R01152,2024-07-02,Starter,Outbound,North America,11-50,0,5,4,0,1,52.7,355,1,2025-06-30
R01153,2024-09-02,Starter,Partner,North America,51-200,0,5,5,3,0,23.7,122,1,2025-06-30
R01154,2024-08-02,Growth,Paid Search,Europe,11-50,0,9,8,0,0,67.4,332,0,2025-06-30
R01155,2024-06-18,Growth,Paid Search,North America,201+,0,8,4,0,0,78.3,377,0,2025-06-30
R01156,2024-08-14,Starter,Outbound,Europe,11-50,0,2,0,2,0,31.9,164,1,2025-06-30
R01157,2024-05-06,Scale,Paid Search,Europe,51-200,0,8,3,0,1,42.1,394,1,2025-06-30
R01158,2024-08-12,Scale,Outbound,North America,1-10,0,12,12,1,0,100.0,322,0,2025-06-30
R01159,2024-12-25,Starter,Partner,North America,201+,0,4,1,1,0,28.6,65,1,2025-06-30
R01160,2024-10-21,Scale,Paid Search,Europe,1-10,0,9,6,2,0,62.6,252,0,2025-06-30
R01161,2024-03-06,Growth,Outbound,North America,51-200,0,7,1,1,0,40.2,265,1,2025-06-30
R01162,2024-10-25,Starter,Paid Search,APAC,11-50,0,10,4,1,0,57.0,161,1,2025-06-30
R01163,2024-12-04,Growth,Organic,North America,11-50,0,11,2,2,0,48.5,208,0,2025-06-30
R01164,2024-08-30,Growth,Paid Search,APAC,1-10,1,6,2,0,0,67.9,304,0,2025-06-30
R01165,2024-01-24,Scale,Paid Search,APAC,11-50,0,8,3,0,1,29.9,116,1,2025-06-30
R01166,2024-08-26,Growth,Outbound,North America,11-50,0,7,3,0,0,79.7,308,0,2025-06-30
R01167,2024-04-08,Starter,Partner,LATAM,1-10,0,8,4,0,1,72.5,348,1,2025-06-30
R01168,2024-03-04,Starter,Organic,APAC,11-50,0,6,3,1,0,57.4,61,1,2025-06-30
R01169,2024-10-07,Starter,Organic,Europe,1-10,0,6,2,2,0,39.5,266,0,2025-06-30
R01170,2024-10-18,Starter,Organic,Europe,11-50,0,5,5,3,0,55.0,255,0,2025-06-30
R01171,2024-07-21,Growth,Paid Search,North America,1-10,0,6,3,1,0,59.0,224,1,2025-06-30
R01172,2024-03-23,Growth,Partner,Europe,51-200,1,14,3,0,0,91.0,464,0,2025-06-30
R01173,2024-03-23,Growth,Organic,Europe,1-10,0,6,4,2,0,52.0,464,0,2025-06-30
R01174,2024-06-27,Starter,Paid Search,North America,1-10,0,6,1,5,0,15.7,362,1,2025-06-30
R01175,2024-03-19,Scale,Paid Search,North America,11-50,1,16,6,0,0,92.4,468,0,2025-06-30
R01176,2024-01-17,Scale,Organic,Europe,1-10,0,11,3,0,1,61.8,174,1,2025-06-30
R01177,2024-10-07,Scale,Outbound,North America,1-10,0,4,3,0,0,50.6,266,0,2025-06-30
R01178,2024-03-30,Scale,Outbound,Europe,11-50,0,14,11,1,0,92.6,457,0,2025-06-30
R01179,2024-12-23,Growth,Paid Search,APAC,51-200,0,8,6,0,0,82.0,133,1,2025-06-30
R01180,2024-06-06,Starter,Outbound,North America,1-10,1,10,2,0,0,70.7,389,0,2025-06-30
R01181,2024-03-06,Growth,Organic,LATAM,11-50,0,13,4,2,0,62.7,481,0,2025-06-30
R01182,2024-12-13,Scale,Paid Search,North America,1-10,0,7,6,0,0,81.5,199,0,2025-06-30
R01183,2024-11-12,Growth,Paid Search,North America,1-10,1,6,5,1,0,59.9,230,0,2025-06-30
R01184,2024-02-18,Starter,Outbound,Europe,11-50,0,5,1,1,0,39.2,148,1,2025-06-30
R01185,2024-03-01,Scale,Organic,Europe,51-200,1,13,4,2,0,77.0,486,0,2025-06-30
R01186,2024-08-21,Starter,Paid Search,APAC,1-10,0,6,3,2,0,30.8,313,0,2025-06-30
R01187,2024-07-03,Scale,Outbound,North America,11-50,0,13,3,1,0,55.0,362,0,2025-06-30
R01188,2024-09-27,Scale,Partner,LATAM,11-50,1,15,10,4,0,73.3,276,0,2025-06-30
